98957,,HNL,2018-11-23 23:58:21,
47872,,LYD,2018-11-23 23:58:20,
17482,MZM,CVE,2018-11-23 23:58:20,AAA
73095,,LUF,2018-11-23 23:58:21,
16140,TTD,NLG,2018-11-23 23:58:20,AAA
52035,AAA,ESA,2018-11-23 23:58:20,69
54340,AAA,MLF,2018-11-23 23:58:20,68
4754,XBD,GQE,2018-11-23 23:58:20,AAA
65422,	MGF,XBA,2018-11-23 23:58:21,AAA
41927,AAA,KPW,2018-11-23 23:58:20,31
53035,AAA,GQE,2018-11-23 23:58:20,15
2872,,BGL,2018-11-23 23:58:20,
70249,,AOK,2018-11-23 23:58:21,
85138,AAA,NPR,2018-11-23 23:58:21,50
3647,PAB,MLF,2018-11-23 23:58:20,AAA
28806,AAA,FKP,2018-11-23 23:58:20,99
1483,,LYD,2018-11-23 23:58:20,
45428,HUF,GQE,2018-11-23 23:58:20,AAA
19435,AAA,SRG,2018-11-23 23:58:20,67
20925,XBC,XOF,2018-11-23 23:58:20,AAA
24938,AAA,LUF,2018-11-23 23:58:20,92
33688,SCR,KRW,2018-11-23 23:58:20,AAA
70435,AAA,ANG,2018-11-23 23:58:21,21
90454,,THB,2018-11-23 23:58:21,
66626,AAA,	MGF,2018-11-23 23:58:21,73
19505,GWP,GMD,2018-11-23 23:58:20,AAA
37662,AAA,BHD,2018-11-23 23:58:20,49
86748,CHF,NLG,2018-11-23 23:58:21,AAA
43897,WST,XBC,2018-11-23 23:58:20,AAA
11389,KYD,XAF,2018-11-23 23:58:20,AAA
44251,AAA,HUF,2018-11-23 23:58:20,88
17558,	MGF,VEB,2018-11-23 23:58:20,AAA
78891,,BWP,2018-11-23 23:58:21,
80608,XEU,ROL,2018-11-23 23:58:21,AAA
90849,,IDR,2018-11-23 23:58:21,
66420,,ATS,2018-11-23 23:58:21,
54483,,LBP,2018-11-23 23:58:21,
51806,,BEC,2018-11-23 23:58:20,
3919,AAA,ISK,2018-11-23 23:58:20,8
60361,MAD,ZAL,2018-11-23 23:58:21,AAA
46510,AUD,TTD,2018-11-23 23:58:20,AAA
39046,AAA,BOP,2018-11-23 23:58:20,46
10211,,BSD,2018-11-23 23:58:20,
27318,CYP,	MTP,2018-11-23 23:58:20,AAA
61872,AAA,CVE,2018-11-23 23:58:21,89
50854,ZMK,GMD,2018-11-23 23:58:20,AAA
96658,NZD,NLG,2018-11-23 23:58:21,AAA
61176,DOP,SHP,2018-11-23 23:58:21,AAA
42466,WST,MXP,2018-11-23 23:58:20,AAA
73110,AAA,ANG,2018-11-23 23:58:21,33
59839,,XPF,2018-11-23 23:58:21,
48443,XBD,VUV,2018-11-23 23:58:20,AAA
41908,,DKK,2018-11-23 23:58:20,
95373,AAA,SHP,2018-11-23 23:58:21,50
69004,ATS,BHD,2018-11-23 23:58:21,AAA
94985,,BIF,2018-11-23 23:58:21,
22490,KES,LBP,2018-11-23 23:58:20,AAA
77884,,CRC,2018-11-23 23:58:21,
84547,,PGK,2018-11-23 23:58:21,
17056,TPE,MAD,2018-11-23 23:58:20,AAA
35651,AAA,EUR,2018-11-23 23:58:20,32
10310,,THB,2018-11-23 23:58:20,
54618,,PYG,2018-11-23 23:58:21,
73574,AAA,BEC,2018-11-23 23:58:21,79
42001,DZD,SZL,2018-11-23 23:58:20,AAA
37684,AAA,RWF,2018-11-23 23:58:20,8
3188,AAA,GYD,2018-11-23 23:58:20,52
4253,AAA,MLF,2018-11-23 23:58:20,38
92802,PKR,SVC,2018-11-23 23:58:21,AAA
26965,BND,FIM,2018-11-23 23:58:20,AAA
76129,CRC,TRL,2018-11-23 23:58:21,AAA
33294,SZL,DKK,2018-11-23 23:58:20,AAA
43890,BGL,BUK,2018-11-23 23:58:20,AAA
61819,,MXP,2018-11-23 23:58:21,
26218,,CUP,2018-11-23 23:58:20,
22819,AAA,PES,2018-11-23 23:58:20,78
67341,ROL,ECS,2018-11-23 23:58:21,AAA
77232,AAA,GMD,2018-11-23 23:58:21,6
68097,CYP,USD,2018-11-23 23:58:21,AAA
98331,,XAF,2018-11-23 23:58:21,
81529,AAA,CUP,2018-11-23 23:58:21,74
17419,,	MGF,2018-11-23 23:58:20,
77128,,OMR,2018-11-23 23:58:21,
65341,XAF,XBA,2018-11-23 23:58:21,AAA
35947,,IEP,2018-11-23 23:58:20,
30327,LAK,XXX,2018-11-23 23:58:20,AAA
80535,TTD,HNL,2018-11-23 23:58:21,AAA
85652,,ROL,2018-11-23 23:58:21,
59572,AAA,	MTP,2018-11-23 23:58:21,30
12807,ROL,GHC,2018-11-23 23:58:20,AAA
95530,NIC,DOP,2018-11-23 23:58:21,AAA
8937,AAA,XAU,2018-11-23 23:58:20,51
90798,,IDR,2018-11-23 23:58:21,
39763,,WST,2018-11-23 23:58:20,
47046,FJD,SBD,2018-11-23 23:58:20,AAA
12803,AAA,EUR,2018-11-23 23:58:20,39
49917,AAA,WST,2018-11-23 23:58:20,72
9603,,OMR,2018-11-23 23:58:20,
45180,,EUR,2018-11-23 23:58:20,
51023,,GYD,2018-11-23 23:58:20,
32704,AAA,XBD,2018-11-23 23:58:20,31
68555,,IRR,2018-11-23 23:58:21,
90818,AAA,FJD,2018-11-23 23:58:21,68
95560,,WST,2018-11-23 23:58:21,
21022,,KYD,2018-11-23 23:58:20,
68260,LKR,	MVR,2018-11-23 23:58:21,AAA
47566,AAA,AUD,2018-11-23 23:58:20,95
23927,AAA,DJF,2018-11-23 23:58:20,91
7201,,BHD,2018-11-23 23:58:20,
99911,MYR,TPE,2018-11-23 23:58:21,AAA
57133,AAA,VEB,2018-11-23 23:58:21,78
78454,,SGD,2018-11-23 23:58:21,
21493,AAA,DKK,2018-11-23 23:58:20,48
60314,,	MGF,2018-11-23 23:58:21,
55729,MAD,JOD,2018-11-23 23:58:21,AAA
42836,BEC,KPW,2018-11-23 23:58:20,AAA
15244,TZS,BEC,2018-11-23 23:58:20,AAA
83767,,MRO,2018-11-23 23:58:21,
88002,AAA,BEF,2018-11-23 23:58:21,79
21133,,PLZ,2018-11-23 23:58:20,
98750,,CNY,2018-11-23 23:58:21,
68437,KYD,SAR,2018-11-23 23:58:21,AAA
32443,,LRD,2018-11-23 23:58:20,
81048,MWK,GYD,2018-11-23 23:58:21,AAA
45285,SOS,USN,2018-11-23 23:58:20,AAA
71436,ZAL,LUF,2018-11-23 23:58:21,AAA
91795,CUP,PGK,2018-11-23 23:58:21,AAA
87987,AAA,DJF,2018-11-23 23:58:21,26
96921,XBC,ESP,2018-11-23 23:58:21,AAA
62119,,KWD,2018-11-23 23:58:21,
26885,MRO,SAR,2018-11-23 23:58:20,AAA
45777,AAA,BDT,2018-11-23 23:58:20,69
44226,AAA,BEC,2018-11-23 23:58:20,4
80839,,HUF,2018-11-23 23:58:21,
50684,,ANG,2018-11-23 23:58:20,
52728,AAA,YDD,2018-11-23 23:58:20,31
65246,,PGK,2018-11-23 23:58:21,
71043,,CYP,2018-11-23 23:58:21,
11507,AAA,SCR,2018-11-23 23:58:20,76
64980,BDT,BBD,2018-11-23 23:58:21,AAA
30253,AAA,XPF,2018-11-23 23:58:20,22
98,,BIF,2018-11-23 23:58:20,
79100,BIF,NGN,2018-11-23 23:58:21,AAA
58562,AOK,KMF,2018-11-23 23:58:21,AAA
26898,AAA,PKR,2018-11-23 23:58:20,100
62297,AAA,STD,2018-11-23 23:58:21,63
29312,AAA,STD,2018-11-23 23:58:20,20
17646,AAA,BIF,2018-11-23 23:58:20,50
63914,AAA,NPR,2018-11-23 23:58:21,51
29001,AAA,OMR,2018-11-23 23:58:20,4
24651,AAA,PLZ,2018-11-23 23:58:20,64
12769,NIC,BRC,2018-11-23 23:58:20,AAA
16734,	MTP,ATS,2018-11-23 23:58:20,AAA
67586,AAA,JPY,2018-11-23 23:58:21,42
82923,,JMD,2018-11-23 23:58:21,
30481,AAA,BBD,2018-11-23 23:58:20,54
18873,AAA,TOP,2018-11-23 23:58:20,63
88910,NIC,HTG,2018-11-23 23:58:21,AAA
77133,AAA,BBD,2018-11-23 23:58:21,75
91548,,SZL,2018-11-23 23:58:21,
30483,AAA,HUF,2018-11-23 23:58:20,12
93693,MNT,ECS,2018-11-23 23:58:21,AAA
28875,AAA,SLL,2018-11-23 23:58:20,100
62859,MUR,XEU,2018-11-23 23:58:21,AAA
60563,GBP,ETB,2018-11-23 23:58:21,AAA
6591,AAA,	MTP,2018-11-23 23:58:20,19
26640,,GWP,2018-11-23 23:58:20,
5651,,JOD,2018-11-23 23:58:20,
59427,AAA,NGN,2018-11-23 23:58:21,79
17735,TND,AED,2018-11-23 23:58:20,AAA
83908,AAA,GYD,2018-11-23 23:58:21,3
76431,,DOP,2018-11-23 23:58:21,
36412,BRC,ZMK,2018-11-23 23:58:20,AAA
39300,NOK,TZS,2018-11-23 23:58:20,AAA
53127,AAA,WST,2018-11-23 23:58:20,11
3512,AAA,CVE,2018-11-23 23:58:20,73
87165,,DKK,2018-11-23 23:58:21,
67979,USD,MZM,2018-11-23 23:58:21,AAA
15750,SCR,USD,2018-11-23 23:58:20,AAA
58063,AAA,SHP,2018-11-23 23:58:21,22
42700,,USS,2018-11-23 23:58:20,
1296,,BZD,2018-11-23 23:58:20,
75856,BZD,GBP,2018-11-23 23:58:21,AAA
34492,AAA,JPY,2018-11-23 23:58:20,57
73578,AUD,DKK,2018-11-23 23:58:21,AAA
94476,AAA,IRR,2018-11-23 23:58:21,11
11198,SVC,EUR,2018-11-23 23:58:20,AAA
40735,CRC,SUR,2018-11-23 23:58:20,AAA
37723,GYD,MWK,2018-11-23 23:58:20,AAA
22124,DEM,PTE,2018-11-23 23:58:20,AAA
86353,,ISK,2018-11-23 23:58:21,
63066,,JPY,2018-11-23 23:58:21,
67961,AAA,ECS,2018-11-23 23:58:21,59
33268,,YDD,2018-11-23 23:58:20,
56022,,SZL,2018-11-23 23:58:21,
79350,,BRC,2018-11-23 23:58:21,
31799,,ARP,2018-11-23 23:58:20,
83653,AAA,INR,2018-11-23 23:58:21,64
27621,BWP,DDM,2018-11-23 23:58:20,AAA
8856,,EUR,2018-11-23 23:58:20,
95341,,TRL,2018-11-23 23:58:21,
87125,AAA,XXX,2018-11-23 23:58:21,45
60229,KMF,JOD,2018-11-23 23:58:21,AAA
60736,AAA,USS,2018-11-23 23:58:21,53
12925,ZMK,USD,2018-11-23 23:58:20,AAA
95677,,JMD,2018-11-23 23:58:21,
32834,,XAF,2018-11-23 23:58:20,
60876,AAA,AED,2018-11-23 23:58:21,32
66505,AAA,CSK,2018-11-23 23:58:21,4
80936,KRW,GHC,2018-11-23 23:58:21,AAA
81537,AAA,ZAL,2018-11-23 23:58:21,32
64708,,MLF,2018-11-23 23:58:21,
8285,,MXP,2018-11-23 23:58:20,
89390,AAA,IDR,2018-11-23 23:58:21,54
61512,AAA,NZD,2018-11-23 23:58:21,18
68738,ECS,WST,2018-11-23 23:58:21,AAA
21802,AAA,MNT,2018-11-23 23:58:20,16
92500,BOP,BND,2018-11-23 23:58:21,AAA
14775,,CRC,2018-11-23 23:58:20,
15156,AAA,CYP,2018-11-23 23:58:20,96
67745,,OMR,2018-11-23 23:58:21,
13211,XEU,CHF,2018-11-23 23:58:20,AAA
30338,AAA,YDD,2018-11-23 23:58:20,92
34291,AAA,XBB,2018-11-23 23:58:20,58
44628,ECS,SBD,2018-11-23 23:58:20,AAA
76565,,INR,2018-11-23 23:58:21,
99813,AAA,JMD,2018-11-23 23:58:21,2
74835,AFA,ESP,2018-11-23 23:58:21,AAA
13268,,MAD,2018-11-23 23:58:20,
62272,SRG,CUP,2018-11-23 23:58:21,AAA
8882,STD,WST,2018-11-23 23:58:20,AAA
83903,AAA,THB,2018-11-23 23:58:21,47
6776,FRF,XAU,2018-11-23 23:58:20,AAA
68820,,XBA,2018-11-23 23:58:21,
20563,,BEL,2018-11-23 23:58:20,
42480,AAA,MYR,2018-11-23 23:58:20,22
53463,AAA,GRD,2018-11-23 23:58:20,20
60429,,PES,2018-11-23 23:58:21,
735,AAA,XBC,2018-11-23 23:58:20,90
85445,FIM,GHC,2018-11-23 23:58:21,AAA
96757,AAA,TWD,2018-11-23 23:58:21,85
46748,,GQE,2018-11-23 23:58:20,
24448,,IEP,2018-11-23 23:58:20,
61720,AAA,GIP,2018-11-23 23:58:21,33
9539,,ARP,2018-11-23 23:58:20,
40522,,BZD,2018-11-23 23:58:20,
6726,AAA,YER,2018-11-23 23:58:20,14
52340,AAA,XOF,2018-11-23 23:58:20,96
35670,UYP,XBD,2018-11-23 23:58:20,AAA
95736,,BND,2018-11-23 23:58:21,
64198,,YDD,2018-11-23 23:58:21,
15686,ANG,NIC,2018-11-23 23:58:20,AAA
42755,HUF,GIP,2018-11-23 23:58:20,AAA
14560,XBA,AUD,2018-11-23 23:58:20,AAA
43448,AAA,ROL,2018-11-23 23:58:20,57
32126,,	MVR,2018-11-23 23:58:20,
11523,AAA,HTG,2018-11-23 23:58:20,65
20581,,ETB,2018-11-23 23:58:20,
88196,,BRC,2018-11-23 23:58:21,
48239,,XEU,2018-11-23 23:58:20,
83439,ESA,GHC,2018-11-23 23:58:21,AAA
1250,SDP,GRD,2018-11-23 23:58:20,AAA
26814,,XBD,2018-11-23 23:58:20,
19713,,GHC,2018-11-23 23:58:20,
37712,BMD,ANG,2018-11-23 23:58:20,AAA
347,,XEU,2018-11-23 23:58:20,
88532,,IRR,2018-11-23 23:58:21,
98950,AAA,MZM,2018-11-23 23:58:21,27
53604,AAA,FJD,2018-11-23 23:58:20,72
57475,,CVE,2018-11-23 23:58:21,
67947,,XBD,2018-11-23 23:58:21,
74838,,BDT,2018-11-23 23:58:21,
71035,AAA,IRR,2018-11-23 23:58:21,55
83170,,AUD,2018-11-23 23:58:21,
80900,,AED,2018-11-23 23:58:21,
53823,AAA,WST,2018-11-23 23:58:20,16
11315,,XAF,2018-11-23 23:58:20,
59243,AAA,GRD,2018-11-23 23:58:21,2
40844,,	MVR,2018-11-23 23:58:20,
59946,,TOP,2018-11-23 23:58:21,
79895,AAA,SBD,2018-11-23 23:58:21,95
81241,SGD,IEP,2018-11-23 23:58:21,AAA
97237,XEU,EGP,2018-11-23 23:58:21,AAA
93473,,YUD,2018-11-23 23:58:21,
2040,AAA,BZD,2018-11-23 23:58:20,54
33291,,NGN,2018-11-23 23:58:20,
76651,,CHF,2018-11-23 23:58:21,
83018,,LUF,2018-11-23 23:58:21,
1591,,MZM,2018-11-23 23:58:20,
20240,,QAR,2018-11-23 23:58:20,
30718,HNL,IEP,2018-11-23 23:58:20,AAA
42382,XBB,DJF,2018-11-23 23:58:20,AAA
54307,AAA,NIC,2018-11-23 23:58:20,17
23806,AAA,GYD,2018-11-23 23:58:20,24
74825,NZD,TND,2018-11-23 23:58:21,AAA
71743,,UGS,2018-11-23 23:58:21,
4627,,BDT,2018-11-23 23:58:20,
84662,BSD,XBD,2018-11-23 23:58:21,AAA
8576,SDP,WST,2018-11-23 23:58:20,AAA
93380,AFA,HUF,2018-11-23 23:58:21,AAA
85263,GMD,ALL,2018-11-23 23:58:21,AAA
94366,,	MVR,2018-11-23 23:58:21,
98676,XBA,USS,2018-11-23 23:58:21,AAA
65694,AAA,TND,2018-11-23 23:58:21,28
85077,AAA,LRD,2018-11-23 23:58:21,37
11272,AAA,LKR,2018-11-23 23:58:20,1
92073,BSD,USN,2018-11-23 23:58:21,AAA
74620,BSD,MAD,2018-11-23 23:58:21,AAA
97246,AAA,SOS,2018-11-23 23:58:21,38
43002,,XBA,2018-11-23 23:58:20,
1326,,GQE,2018-11-23 23:58:20,
84016,YDD,NLG,2018-11-23 23:58:21,AAA
62955,AAA,AFA,2018-11-23 23:58:21,11
84266,USD,USS,2018-11-23 23:58:21,AAA
1642,AAA,GHC,2018-11-23 23:58:20,64
90655,AAA,MOP,2018-11-23 23:58:21,44
8824,,TZS,2018-11-23 23:58:20,
21789,,ILS,2018-11-23 23:58:20,
51187,,WST,2018-11-23 23:58:20,
68192,SVC,SRG,2018-11-23 23:58:21,AAA
50908,AAA,MLF,2018-11-23 23:58:20,83
12156,IQD,PES,2018-11-23 23:58:20,AAA
18532,,NOK,2018-11-23 23:58:20,
24739,AAA,BGL,2018-11-23 23:58:20,91
32092,LUF,IEP,2018-11-23 23:58:20,AAA
76220,AAA,WST,2018-11-23 23:58:21,57
90418,AAA,ZRZ,2018-11-23 23:58:21,12
82894,BZD,LRD,2018-11-23 23:58:21,AAA
28248,SRG,ARP,2018-11-23 23:58:20,AAA
43212,,TND,2018-11-23 23:58:20,
61019,AAA,SGD,2018-11-23 23:58:21,17
19719,AAA,DJF,2018-11-23 23:58:20,91
57192,,MOP,2018-11-23 23:58:21,
37783,ESB,BWP,2018-11-23 23:58:20,AAA
6698,AAA,LYD,2018-11-23 23:58:20,68
42570,	MTP,HUF,2018-11-23 23:58:20,AAA
41794,AED,BUK,2018-11-23 23:58:20,AAA
49186,,IQD,2018-11-23 23:58:20,
15973,,LAK,2018-11-23 23:58:20,
8716,BSD,BWP,2018-11-23 23:58:20,AAA
16706,,PKR,2018-11-23 23:58:20,
96986,MRO,ARP,2018-11-23 23:58:21,AAA
26148,AAA,AED,2018-11-23 23:58:20,63
92603,,CRC,2018-11-23 23:58:21,
26429,AAA,CNY,2018-11-23 23:58:20,52
59415,AAA,ITL,2018-11-23 23:58:21,10
58473,,GNS,2018-11-23 23:58:21,
69995,,AFA,2018-11-23 23:58:21,
12077,KHR,XPF,2018-11-23 23:58:20,AAA
84523,IQD,AED,2018-11-23 23:58:21,AAA
1369,AAA,KWD,2018-11-23 23:58:20,21
47332,,LKR,2018-11-23 23:58:20,
18866,AAA,DJF,2018-11-23 23:58:20,29
81477,AAA,LKR,2018-11-23 23:58:21,34
28047,AAA,DKK,2018-11-23 23:58:20,26
50513,STD,NOK,2018-11-23 23:58:20,AAA
74222,,DJF,2018-11-23 23:58:21,
21236,AAA,LAK,2018-11-23 23:58:20,60
47063,AAA,CAD,2018-11-23 23:58:20,34
95126,,JOD,2018-11-23 23:58:21,
45744,,MWK,2018-11-23 23:58:20,
14513,AAA,PTE,2018-11-23 23:58:20,5
60810,KYD,MAD,2018-11-23 23:58:21,AAA
95170,AAA,KPW,2018-11-23 23:58:21,42
7929,DOP,MAD,2018-11-23 23:58:20,AAA
82002,,YUD,2018-11-23 23:58:21,
2316,AAA,MZM,2018-11-23 23:58:20,66
46490,SUR,KHR,2018-11-23 23:58:20,AAA
89816,ECS,FRF,2018-11-23 23:58:21,AAA
23335,XAF,	MVR,2018-11-23 23:58:20,AAA
94167,LUF,RWF,2018-11-23 23:58:21,AAA
92779,ESP,TRL,2018-11-23 23:58:21,AAA
76218,,MZM,2018-11-23 23:58:21,
99527,PLZ,FKP,2018-11-23 23:58:21,AAA
15010,,	MVR,2018-11-23 23:58:20,
83565,NLG,AOK,2018-11-23 23:58:21,AAA
95263,,MUR,2018-11-23 23:58:21,
32803,AAA,ESB,2018-11-23 23:58:20,95
4078,ARP,FKP,2018-11-23 23:58:20,AAA
65343,,ITL,2018-11-23 23:58:21,
66034,,SEK,2018-11-23 23:58:21,
26641,,MAD,2018-11-23 23:58:20,
21137,AAA,TZS,2018-11-23 23:58:20,55
68888,AAA,JMD,2018-11-23 23:58:21,85
88940,,XBB,2018-11-23 23:58:21,
4233,,HUF,2018-11-23 23:58:20,
67830,,MZM,2018-11-23 23:58:21,
41147,AAA,CHF,2018-11-23 23:58:20,55
27597,SDP,AOK,2018-11-23 23:58:20,AAA
29675,AAA,XDR,2018-11-23 23:58:20,20
24043,AAA,NOK,2018-11-23 23:58:20,40
26172,,GMD,2018-11-23 23:58:20,
8775,,SBD,2018-11-23 23:58:20,
85723,,GHC,2018-11-23 23:58:21,
15252,CVE,MXP,2018-11-23 23:58:20,AAA
18055,,CAD,2018-11-23 23:58:20,
41336,,MRO,2018-11-23 23:58:20,
70095,,MLF,2018-11-23 23:58:21,
56841,MZM,DZD,2018-11-23 23:58:21,AAA
13933,AAA,GYD,2018-11-23 23:58:20,94
8996,AAA,VEB,2018-11-23 23:58:20,75
51209,HUF,PAB,2018-11-23 23:58:20,AAA
1003,AAA,HTG,2018-11-23 23:58:20,97
42278,GQE,USD,2018-11-23 23:58:20,AAA
89747,AAA,SCR,2018-11-23 23:58:21,47
72075,AAA,OMR,2018-11-23 23:58:21,50
64933,,BND,2018-11-23 23:58:21,
57088,BUK,PES,2018-11-23 23:58:21,AAA
45269,USN,BIF,2018-11-23 23:58:20,AAA
70270,,CHF,2018-11-23 23:58:21,
74142,GYD,THB,2018-11-23 23:58:21,AAA
9877,AAA,ECS,2018-11-23 23:58:20,34
49696,INR,FIM,2018-11-23 23:58:20,AAA
80103,,DJF,2018-11-23 23:58:21,
57005,AAA,BSD,2018-11-23 23:58:21,82
97527,XBC,AFA,2018-11-23 23:58:21,AAA
54772,AAA,FKP,2018-11-23 23:58:21,36
74659,,DOP,2018-11-23 23:58:21,
43856,AAA,XAF,2018-11-23 23:58:20,81
49695,,PGK,2018-11-23 23:58:20,
72537,,XDR,2018-11-23 23:58:21,
64715,,STD,2018-11-23 23:58:21,
42874,AAA,ILS,2018-11-23 23:58:20,47
20014,AAA,PYG,2018-11-23 23:58:20,70
68790,,SGD,2018-11-23 23:58:21,
70833,,PAB,2018-11-23 23:58:21,
42746,HTG,TND,2018-11-23 23:58:20,AAA
85429,LBP,YER,2018-11-23 23:58:21,AAA
88816,AAA,NIC,2018-11-23 23:58:21,18
75679,AAA,BOP,2018-11-23 23:58:21,75
70627,,USD,2018-11-23 23:58:21,
53183,DDM,XOF,2018-11-23 23:58:20,AAA
59705,,PYG,2018-11-23 23:58:21,
79678,TTD,LAK,2018-11-23 23:58:21,AAA
94019,,CAD,2018-11-23 23:58:21,
6143,DKK,LRD,2018-11-23 23:58:20,AAA
5902,UGS,ZAL,2018-11-23 23:58:20,AAA
79868,AAA,BUK,2018-11-23 23:58:21,79
51661,AAA,DJF,2018-11-23 23:58:20,39
83626,AAA,DKK,2018-11-23 23:58:21,10
94374,,TTD,2018-11-23 23:58:21,
94572,AAA,BBD,2018-11-23 23:58:21,52
57716,,USS,2018-11-23 23:58:21,
14074,AAA,TOP,2018-11-23 23:58:20,46
29152,,PHP,2018-11-23 23:58:20,
41572,HKD,SOS,2018-11-23 23:58:20,AAA
74542,AAA,NLG,2018-11-23 23:58:21,79
91463,AAA,BEL,2018-11-23 23:58:21,15
59618,XBB,KWD,2018-11-23 23:58:21,AAA
39421,AAA,XBC,2018-11-23 23:58:20,11
20321,,MRO,2018-11-23 23:58:20,
49803,,	MVR,2018-11-23 23:58:20,
71870,AAA,XOF,2018-11-23 23:58:21,57
58109,AAA,BBD,2018-11-23 23:58:21,33
85868,AUD,XCD,2018-11-23 23:58:21,AAA
27840,BZD,HNL,2018-11-23 23:58:20,AAA
41188,AAA,UYP,2018-11-23 23:58:20,21
32453,,COP,2018-11-23 23:58:20,
62890,,FJD,2018-11-23 23:58:21,
42974,AAA,GYD,2018-11-23 23:58:20,82
90203,,YER,2018-11-23 23:58:21,
99237,JMD,BDT,2018-11-23 23:58:21,AAA
53591,,CYP,2018-11-23 23:58:20,
53236,AAA,MUR,2018-11-23 23:58:20,67
35740,SRG,JPY,2018-11-23 23:58:20,AAA
43313,MZM,UYP,2018-11-23 23:58:20,AAA
21443,AAA,IRR,2018-11-23 23:58:20,28
54311,,KES,2018-11-23 23:58:20,
73381,,ETB,2018-11-23 23:58:21,
77107,,ILS,2018-11-23 23:58:21,
97544,AAA,TND,2018-11-23 23:58:21,80
21624,AAA,GMD,2018-11-23 23:58:20,55
31369,,BRC,2018-11-23 23:58:20,
47159,XBC,MZM,2018-11-23 23:58:20,AAA
33556,,YDD,2018-11-23 23:58:20,
62557,,YDD,2018-11-23 23:58:21,
28823,SVC,XPF,2018-11-23 23:58:20,AAA
19573,ESP,XOF,2018-11-23 23:58:20,AAA
12358,,ARP,2018-11-23 23:58:20,
99849,,ANG,2018-11-23 23:58:21,
11360,AAA,CYP,2018-11-23 23:58:20,33
93749,CRC,CVE,2018-11-23 23:58:21,AAA
38056,AAA,WST,2018-11-23 23:58:20,99
88168,AAA,IDR,2018-11-23 23:58:21,15
31895,UYP,IQD,2018-11-23 23:58:20,AAA
69961,AAA,DEM,2018-11-23 23:58:21,83
8038,,XBC,2018-11-23 23:58:20,
84636,AAA,DOP,2018-11-23 23:58:21,44
74704,,SVC,2018-11-23 23:58:21,
12603,DZD,LUF,2018-11-23 23:58:20,AAA
56481,ETB,IQD,2018-11-23 23:58:21,AAA
55857,AAA,XBD,2018-11-23 23:58:21,88
53774,SZL,KMF,2018-11-23 23:58:20,AAA
56147,,MNT,2018-11-23 23:58:21,
73067,AAA,SOS,2018-11-23 23:58:21,13
18142,AAA,GRD,2018-11-23 23:58:20,11
15661,,USN,2018-11-23 23:58:20,
62373,AAA,MWK,2018-11-23 23:58:21,100
20413,,LBP,2018-11-23 23:58:20,
43445,BWP,IRR,2018-11-23 23:58:20,AAA
38061,,TPE,2018-11-23 23:58:20,
31928,,SAR,2018-11-23 23:58:20,
27486,BEF,ZMK,2018-11-23 23:58:20,AAA
46456,JOD,XXX,2018-11-23 23:58:20,AAA
34796,AAA,BEL,2018-11-23 23:58:20,31
68338,PTE,AED,2018-11-23 23:58:21,AAA
24292,SYP,XBA,2018-11-23 23:58:20,AAA
18651,AAA,BRC,2018-11-23 23:58:20,88
74274,AAA,KRW,2018-11-23 23:58:21,53
17529,AAA,XPF,2018-11-23 23:58:20,4
87264,GHC,ITL,2018-11-23 23:58:21,AAA
14394,AAA,ILS,2018-11-23 23:58:20,2
3742,BMD,SVC,2018-11-23 23:58:20,AAA
13213,,DJF,2018-11-23 23:58:20,
14759,AAA,BEL,2018-11-23 23:58:20,75
35368,ZMK,STD,2018-11-23 23:58:20,AAA
27335,NLG,BZD,2018-11-23 23:58:20,AAA
32440,SVC,GTQ,2018-11-23 23:58:20,AAA
74031,XBB,XBA,2018-11-23 23:58:21,AAA
20042,NLG,CHF,2018-11-23 23:58:20,AAA
99081,,CYP,2018-11-23 23:58:21,
14931,DOP,GIP,2018-11-23 23:58:20,AAA
67130,AAA,LUF,2018-11-23 23:58:21,19
46488,CLP,RWF,2018-11-23 23:58:20,AAA
38360,KYD,BOP,2018-11-23 23:58:20,AAA
94201,,SLL,2018-11-23 23:58:21,
6147,AAA,AUD,2018-11-23 23:58:20,60
52654,AAA,ARP,2018-11-23 23:58:20,81
16078,,GTQ,2018-11-23 23:58:20,
79010,,NIC,2018-11-23 23:58:21,
361,USN,QAR,2018-11-23 23:58:20,AAA
79644,AAA,BEL,2018-11-23 23:58:21,91
94386,,ETB,2018-11-23 23:58:21,
13700,PES,KYD,2018-11-23 23:58:20,AAA
37817,ARP,XBC,2018-11-23 23:58:20,AAA
99536,,XAF,2018-11-23 23:58:21,
73399,AAA,XBB,2018-11-23 23:58:21,49
24661,GMD,INR,2018-11-23 23:58:20,AAA
34678,,XBC,2018-11-23 23:58:20,
142,,CSK,2018-11-23 23:58:20,
71875,,LYD,2018-11-23 23:58:21,
92925,NIC,TWD,2018-11-23 23:58:21,AAA
99689,NPR,SAR,2018-11-23 23:58:21,AAA
40812,AAA,EGP,2018-11-23 23:58:20,58
24615,BIF,BIF,2018-11-23 23:58:20,AAA
25872,,BHD,2018-11-23 23:58:20,
24800,,NZD,2018-11-23 23:58:20,
7823,AAA,ANG,2018-11-23 23:58:20,80
93080,AAA,BIF,2018-11-23 23:58:21,54
98934,,BRC,2018-11-23 23:58:21,
16628,AAA,LUF,2018-11-23 23:58:20,47
31515,GQE,ZMK,2018-11-23 23:58:20,AAA
21600,GMD,BGL,2018-11-23 23:58:20,AAA
88682,HUF,SGD,2018-11-23 23:58:21,AAA
